,neutral_MaxAFs,neutral_H,neutral_total_m,neutral_rec_errors
0,0.0019290195411948371,0.9427917101470054,63199.0,1.2431898157231096
1,0.0011069764498588721,0.9782321553179176,63635.0,1.2570980599276922
2,0.0006641257338309726,0.9853174871579427,63341.0,1.221067635117489
3,0.0017815572714976772,0.9444347656489416,63479.0,1.1844667561929718
4,0.003981567190515248,0.8915399453432532,63343.0,1.2709044113185364
5,0.0008600576875148133,0.9712786558528923,63744.0,1.2187664559160591
6,0.004686241826936992,0.8648826327462159,63510.0,1.2110101944252953
7,0.003180082049158036,0.9193413115391852,63036.0,1.2570980599276922
8,0.0004772313745381259,0.9893301655764669,63693.0,1.253885777857965
9,0.0011398193427835587,0.9704125104523518,63328.0,1.1843384052379555
10,0.0006688593027562936,0.9851162555577516,63819.0,1.2431898157231096
11,0.0016511221045409643,0.9539193208155764,63359.0,1.3005663102519254
12,0.0054199364194925555,0.7822192495422947,63329.0,1.2797843351785545
13,0.00044277339820516295,0.9845315241975123,63229.0,1.2982173319433912
14,0.00032507849026160976,0.9910651466303675,63787.0,1.2651386651683723
15,0.0002112666551932745,0.9927525131038367,63229.0,1.2677461456290864
16,0.006653963233846114,0.7891315950717549,63606.0,1.2848329986839673
17,0.003720396176180068,0.8859725885186409,63460.0,1.2846103519926757
18,0.0022410313194139546,0.9334544538759744,63511.0,1.2651386651683723
19,0.000993362204781975,0.97575707380131,63238.0,1.2846103519926757
20,0.007341902857079972,0.8366440900912461,63158.0,1.2709044113185364
21,0.0029644770050223164,0.9180927945875438,62984.0,1.2664725646412514
22,0.0013337152604686678,0.9689322858898468,63192.0,1.2846103519926757
23,0.0005218008039112028,0.9828370922678298,63273.0,1.2260848618119553
24,0.0004414074500034823,0.9906803249165779,62981.0,1.309070513371669
25,0.0006985063923411989,0.9792985202572833,63647.0,1.2226434467740575
26,0.0033791840335740788,0.9092444809633334,63978.0,1.2136100832328456
27,0.0069854848760024435,0.7811257224692957,63412.0,1.2428274702973745
28,0.0025316002881274435,0.9309112582720038,63125.0,1.1635191930911368
29,0.0006475969015037174,0.9816929358947465,63245.0,1.2570980599276922
30,0.0019631510644984675,0.9465099850272995,62805.0,1.2762224979414043
31,0.0012854002121274603,0.9637865362272234,63233.0,1.2379255674396568
32,0.001911425441087655,0.9502177325089383,63620.0,1.2521048314958705
33,0.0008278677006487918,0.9815524106121553,62943.0,1.1846751385501246
34,0.0024181836330419847,0.9367253233605004,62795.0,1.2364939357004125
35,0.009932857460461577,0.7463819574757292,63701.0,1.2150615542014194
36,0.001374556252612,0.9661336988765491,63242.0,1.2397538059785855
37,0.0006477343554108048,0.9786920761990062,63488.0,1.2431898157231096
38,0.0006677167171536299,0.9781557382845609,63070.0,1.2304269353221748
39,0.0025374334883094636,0.9063031465080605,63061.0,1.23762671775685
40,0.026685722474530802,0.4391480431996284,63015.0,1.2516663453672532
41,0.004991123183725952,0.8497564693304899,63332.0,1.2600960604517812
42,0.002850278580840298,0.9198281093940116,63005.0,1.2316013959390695
43,0.0007276638023821054,0.9838002499174325,63201.0,1.2291781635492285
44,0.016503154219237454,0.6028447145679806,63047.0,1.2325136381458464
45,0.0025628195067746605,0.9312941906761809,63293.0,1.24897483267776
46,0.004018456382829818,0.8696933683821298,63567.0,1.2431898157231096
47,0.0017999846859165767,0.9564328706031138,63636.0,1.2666695626029316
48,0.004696026826947773,0.8551460063301525,63390.0,1.200838403398052
49,0.0010526392022133996,0.9734275058610673,63450.0,1.2026361811587307
50,0.016070148639304685,0.5652118108210655,63861.0,1.3067335415489616
51,0.0005918077969646346,0.9801490725963953,63452.0,1.325140054619542
52,0.0011098715727768998,0.9733607584834953,62892.0,1.2325136381458464
53,0.0005351853781138346,0.9810616705416167,63661.0,1.2142278631743153
54,0.004716808139525543,0.8731657900247394,63432.0,1.235398335654244
55,0.0025626906437367664,0.9333386111678793,63151.0,1.284416692379656
56,0.0009118606287483626,0.9742029461219452,63563.0,1.2846103519926757
57,0.0008690952819058074,0.979814919950368,63311.0,1.2195848504781868
58,0.0024622719737402558,0.9512026397230396,63074.0,1.263607767733813
59,0.0002793407026782902,0.9915135977649465,63334.0,1.3196284944962855
60,0.0004953409267968857,0.9860444224369956,63390.0,1.2253326565512026
61,0.000657141357177096,0.9818303727627222,63161.0,1.2930006220309256
62,0.000965175562959873,0.9778641449554135,63185.0,1.2042156847559013
63,0.0010218752996334097,0.9765920801652317,63268.0,1.247291141685757
64,0.0012472137985647528,0.9681816517949049,63151.0,1.1720659584703164
65,0.00045023027266465234,0.9841027521313969,62900.0,1.2431898157231096
66,0.006480711174831688,0.8069722782719135,63392.0,1.2271668015128725
67,0.0021233879566855593,0.9449947892649639,63649.0,1.267797655723811
68,0.002655231486683332,0.9191234172684026,63386.0,1.2431898157231096
69,0.003309855719186891,0.9034500746128981,63409.0,1.1974761214427865
70,0.018993329336116443,0.4892293716107978,63582.0,1.230946406478898
71,0.002077126126081469,0.941995854498304,63543.0,1.2846103519926757
72,0.0007666405759105653,0.9774868839615398,63209.0,1.1912562485129925
73,0.00022296741903408612,0.9946114414966328,63664.0,1.2431898157231096
74,0.0015127060201039913,0.9634026882521212,63232.0,1.2846103519926757
75,0.01317321304787742,0.6402131952794224,63023.0,1.2448305419699608
76,0.0001624447455696823,0.9943579518531425,63361.0,1.2846103519926757
77,0.0005027634377796033,0.9856979297884879,63209.0,1.2791651363738463
78,0.0019659688695937583,0.9404623119093348,63072.0,1.2431898157231096
79,0.000850667867486908,0.9747683093888942,63001.0,1.239079544658587
80,0.003421837699117126,0.9197428420935609,63058.0,1.3384585449353992
81,0.000823546493444733,0.9788970453761893,62908.0,1.2442672765029776
82,0.0012533562700377191,0.9643211635420308,62801.0,1.3214151813533128
83,0.0926673520863016,0.3554302460537384,63284.0,1.263607767733813
84,0.0011940964543446805,0.9687638472464191,63329.0,1.2431898157231096
85,0.0005520492543396153,0.9855549385405543,63262.0,1.2846103519926757
86,0.0026789165130483234,0.9323995752270624,63181.0,1.2463304772632071
87,0.0020899093394405937,0.9271982749493597,63144.0,1.2137372204826686
88,0.0006878451236727354,0.9859732031426327,63858.0,1.2150615542014194
89,0.002065253544856798,0.9394842935815906,63053.0,1.2227290900766619
90,0.0007013585609132616,0.9838335707068062,63353.0,1.2458179660205264
91,0.002116334853078139,0.9418302214103104,63022.0,1.2846103519926757
92,0.0008758906594374388,0.9735723620547638,63302.0,1.1575133105883886
93,0.001649472657655916,0.9534780786207503,63351.0,1.268864817158537
94,0.0016994715163589436,0.9533458640943702,63196.0,1.2442476352504777
95,0.004952644680610684,0.8701722242175486,63256.0,1.23762671775685
96,0.0010217893909414799,0.9663436471413461,63429.0,1.2709044113185364
97,0.005973806938101078,0.8302934007622306,63180.0,1.282152802478393
98,0.001198503570240669,0.965575628629744,63692.0,1.2484611259198175
99,0.0017792549185539639,0.9541124734120776,63486.0,1.2848329986839673
100,0.0031565001132233604,0.9008987258906672,62858.0,1.2424651248716394
101,0.05096831251884568,0.2936260033852255,63188.0,1.1635191930911368
102,0.001721567231923237,0.9597510060876299,63122.0,1.271713408341494
103,0.004216312691212882,0.8816914407508639,63206.0,1.2142278631743153
104,0.00031341208989756997,0.9892928853015767,63517.0,1.2291781635492285
105,0.006601979884359513,0.8185101245943651,63266.0,1.281800448504213
106,0.016345056453479407,0.687548473232586,62765.0,1.1994782991271897
107,0.0017304931450147225,0.9468031630689061,63369.0,1.1993383335864394
108,0.012924885382985717,0.6556437458543627,63151.0,1.2846103519926757
109,0.004991415273278513,0.8697344162212508,63018.0,1.279210171573908
110,0.0026285396561008052,0.9244733530349128,63488.0,1.2463179394843014
111,0.05265505236706066,0.23576126375509243,63847.0,1.263607767733813
112,0.001000045901014098,0.9759132341666967,63219.0,1.2797843351785545
113,0.0012999531445403347,0.9672439223054365,63258.0,1.239079544658587
114,0.0007108428805022896,0.98091417458441,63288.0,1.2943853089340625
115,0.0011198885262558912,0.9710618305439287,63385.0,1.209217146453975
116,0.0005228832534295158,0.984451528319431,63104.0,1.2749820278228086
117,0.0008850828894739061,0.9784899763132143,63804.0,1.2359277006072755
118,0.0008004714187924422,0.9762212337258924,63553.0,1.263607767733813
119,0.0005065863745704705,0.9873701295892572,63058.0,1.2478761338027873
120,0.0018069261082244883,0.950738488582913,63923.0,1.2570980599276922
121,0.001337984922457569,0.9627088187136774,63118.0,1.239079544658587
122,0.004597300558182276,0.9048711024825351,63789.0,1.2846103519926757
123,0.005149530220774944,0.8641935502077187,63015.0,1.263607767733813
124,0.0038928836478363204,0.8753485257310044,63504.0,1.2411346801908483
125,0.002950637114752458,0.9184699771519121,63273.0,1.2570980599276922
126,0.008422419429824527,0.7910801068155021,63359.0,1.2150615542014194
127,0.01284157113355239,0.7798519108941979,63254.0,1.2538008494918813
128,0.000505632788090052,0.9844692725912557,63763.0,1.2411346801908483
129,0.00418682023727345,0.8474703455409263,63057.0,1.2709044113185364
130,0.0009393170466890632,0.974149345316961,63607.0,1.2767945101332643
131,0.06387318976748099,0.2908311892827081,63228.0,1.2484611259198175
132,0.002748760279587089,0.9360636758207191,63320.0,1.1720659584703128
133,0.650699631366662,0.04024166688478514,63639.0,1.2709044113185364
134,0.0015442431009113477,0.9573375453797427,63154.0,1.2291781635492285
135,0.0021685329742945642,0.9505262388060608,63429.0,1.2709044113185364
136,0.010618915683342176,0.7269195357275919,63361.0,1.2852581829890006
137,0.0004594053209627337,0.9868645686792518,63507.0,1.2150615542014194
138,0.0016830028201160392,0.956465951516948,63177.0,1.2291781635492285
139,0.0035493261979406537,0.9122394645132441,63457.0,1.3384585449353992
140,0.017116275962669823,0.5692818887998468,63976.0,1.2390853094439294
141,0.009814320647337114,0.6464799439239731,63585.0,1.303622874736476
142,0.0019894563059673115,0.9464978324477769,63526.0,1.3009201033399336
143,0.0025761954901080994,0.9299376050885341,63180.0,1.3117267699807797
144,0.0023738117936603458,0.945845321879201,63101.0,1.2666695626029316
145,0.0014438244309148373,0.9593197123891342,63500.0,1.2554671134511395
146,0.0005572209575937773,0.988645999230703,63707.0,1.2850556453752588
147,0.0018372776490832164,0.9552569364018973,63757.0,1.2038106017212762
148,0.0007344935433905087,0.9828182488817803,63914.0,1.2125636874917554
149,0.004193186071345434,0.9056041858527752,62610.0,1.2797843351785545
150,0.00293616150016232,0.9069622157752244,63711.0,1.271713408341494
151,0.004035157032540933,0.8997656264152165,63537.0,1.203405518686651
152,0.0017410513232528704,0.9590524197592692,62945.0,1.275129672955316
153,0.006471561899141186,0.791286345124882,62795.0,1.2291781635492285
154,0.00040382239728428194,0.9853833397349537,62840.0,1.2846103519926757
155,0.0017272887508057483,0.9465567366160658,63374.0,1.2025270440769766
156,0.0013323579031361802,0.9676949477249527,63172.0,1.2713089098300152
157,0.004222412208339884,0.8669268033660054,63417.0,1.2570980599276922
158,0.0067670276632946615,0.801807179813905,63010.0,1.322374855682174
159,0.0005585525423186861,0.9857824340781791,63578.0,1.2747251744438373
160,0.0011179641715566681,0.9722889069997626,63440.0,1.2327758565559641
161,0.004902680185384428,0.8554165460497145,63102.0,1.2797843351785545
162,0.015734950105133767,0.6539890506417689,63505.0,1.2308320105496549
163,0.0026117101433517963,0.9053097311933052,63015.0,1.3003329841086604
164,0.002861060121677463,0.9304328522126859,63233.0,1.2570980599276922
165,0.0017059060773844707,0.962132962572537,63755.0,1.2152213620134145
166,0.00036158109346249716,0.9885045436905695,63537.0,1.2411346801908483
167,0.006205854905872123,0.8065973979929668,62892.0,1.2125636874917554
168,0.019447674635124524,0.48921291287561786,63756.0,1.2150615542014194
169,0.0016544725435262188,0.9503308254566875,63902.0,1.2473958015915123
170,0.0013445827099977624,0.9623499201151214,63842.0,1.2431898157231096
171,0.0014439704756911175,0.9598762931585408,63439.0,1.2137372204826686
172,0.0027539921189256014,0.9436957454339517,63156.0,1.228688534688473
173,0.0019502733515782205,0.936927585451858,63435.0,1.3117267699807797
174,0.0010375965902565266,0.9733115162744866,63031.0,1.2709044113185364
175,0.0011764422181531474,0.9689034418010661,62897.0,1.2982173319433912
176,0.0016178754407642087,0.9572369218477927,63092.0,1.1635191930911368
177,0.00025449590897224966,0.9927512091489453,63815.0,1.1729804418859082
178,0.0027867405122891653,0.9286591093383967,63191.0,1.267334214088077
179,0.0009619797596200918,0.9772721831072441,63453.0,1.2298025494357017
180,0.002246993382633869,0.9408694679284306,63346.0,1.261926115170093
181,0.0018057921134910177,0.9551616442528792,63213.0,1.2691914854722128
182,0.0028069462366310076,0.9301964777425442,63520.0,1.2431898157231096
183,0.003294108655956195,0.8952838363617969,63581.0,1.2306294729359148
184,0.0023600406303440308,0.9251082107220449,63617.0,1.267207854116009
185,0.0035066983050051855,0.8932141956333772,63070.0,1.2291781635492285
186,0.002630111785163117,0.9138208357809531,63610.0,1.2225482234270508
187,0.00798503250660335,0.8042389965977907,63205.0,1.2150615542014194
188,0.0013475121963925616,0.9694460932211458,63956.0,1.2570980599276922
189,0.03527920329172555,0.3145491347753061,63323.0,1.2484611259198175
190,0.0006110685256952511,0.9833970789306017,63132.0,1.3195805586473295
191,0.026112316319377486,0.38874430265352444,63252.0,1.2709044113185364
192,0.001583984461797981,0.9543042201451262,63268.0,1.2291781635492285
193,0.0005192922701068585,0.9832657835650112,63225.0,1.2225482234270508
194,0.0009618251239746186,0.977987078962202,63173.0,1.2982173319433912
195,0.0014335755239676359,0.9641094146980385,63198.0,1.2291781635492285
196,0.0010831024243716362,0.968262243997575,63188.0,1.2308320105496549
197,0.0012276523894123826,0.9715539254282712,63556.0,1.2291781635492285
198,0.002690436868636083,0.930600298789015,63047.0,1.263607767733813
199,0.003462034376070986,0.927271177801292,63043.0,1.2052052824438864
200,0.0024985168508653544,0.9312005703217611,63272.0,1.2129051326413887
201,0.0002359310406462629,0.9927735091605998,63207.0,1.3182364777869005
202,0.0018467447869338583,0.9611365901679493,63291.0,1.2707236649803004
203,0.0006595038462051601,0.9845576082244777,63275.0,1.2846103519926757
204,0.0002883353427233195,0.9911595329378375,63128.0,1.2709044113185364
205,0.003624075350788599,0.8821514068116336,63096.0,1.2874045666090517
206,0.006165056868074756,0.8457016014532397,63441.0,1.2484611259198175
207,0.000932246761343257,0.9683512827680792,63107.0,1.31166219887327
208,0.0005607174413553121,0.9823318447920674,63104.0,1.2666695626029316
209,0.0015117266610159938,0.9681213742796977,63224.0,1.2168771495689548
210,0.004416488534278045,0.916893730971574,63396.0,1.2431898157231096
211,0.0005767136397926037,0.9845619533942377,63083.0,1.208332471913959
212,0.0006318154747962497,0.9840371364333397,62566.0,1.2836496875701187
213,0.0007731180912820573,0.9749977414763542,62845.0,1.213246577791022
214,0.0020202459811548804,0.9455716655769257,63146.0,1.303622874736476
215,0.009807533860674676,0.7834929789794361,63250.0,1.2150615542014194
216,0.0006804226126900179,0.9797404374747991,63371.0,1.2262851069140623
217,0.00037972500919802887,0.9874366877915899,63326.0,1.1728180771224714
218,0.008363082296308751,0.774367963927507,62850.0,1.2453054547778457
219,0.002207647201730112,0.9442257637384363,63719.0,1.2071015386650767
220,0.0010946657343053603,0.9727690008433291,63242.0,1.2150615542014194
221,0.0014422780744601045,0.9590075955703855,62934.0,1.2194865776691195
222,0.0009717561687616805,0.9756331205228695,63851.0,1.2982173319433912
223,0.0010772778150588093,0.9635159151658585,63527.0,1.2484611259198175
224,0.001474021336128092,0.9682423425285087,63308.0,1.337585617395833
225,0.0005822977047680277,0.9856088655294031,63452.0,1.2055082599904594
226,0.0004626784421252515,0.9850301478591043,63660.0,1.1865070907135191
227,0.00047747191887552876,0.9866579430910506,63323.0,1.204254457182099
228,0.00655460983162953,0.8377210729916491,63509.0,1.203405518686651
229,0.0008740264408225665,0.9767195597228063,63413.0,1.2982173319433912
230,0.023413288581548442,0.4970288004001512,63214.0,1.2619088863138703
231,0.0015137798787531113,0.9507499434711163,63400.0,1.2150615542014194
232,0.0005354516950588164,0.9824311544591564,63406.0,1.263607767733813
233,0.0024825550159048347,0.9142593265399512,63388.0,1.2327758565559641
234,0.038236146104465636,0.4371818709092713,63329.0,1.2513791275684483
235,0.0009851063794875405,0.977752923910541,63292.0,1.2797843351785545
236,0.0006421073360894159,0.9863285806611223,63344.0,1.2306940440434246
237,0.0016967568016939682,0.9566080991433635,63515.0,1.2513118366619143
238,0.0013640753921965888,0.9647832614292321,63519.0,1.1865070907135191
239,0.000407903060150938,0.9861508951042397,63178.0,1.2850556453752588
240,0.002263135625847441,0.958461126098244,63023.0,1.325140054619542
241,0.0003170202549586132,0.9918410749802776,63515.0,1.2225846529658142
242,0.0278456272694875,0.4895490408924358,62963.0,1.2864382448439429
243,0.003900701338801914,0.8747558540845058,63024.0,1.1865070907135191
244,0.022431403778008265,0.4714725015664609,63397.0,1.1974761214427865
245,0.0015581345363963643,0.9575544635296307,63271.0,1.2137372204826686
246,0.0018801546772252802,0.9499111137223841,63071.0,1.2226434467740575
247,0.007631922010165112,0.7731155811379139,63017.0,1.2150615542014194
248,0.0020841878205580824,0.9501998637895643,63329.0,1.2973249781205878
249,0.0003209119187030241,0.9920835391796693,64068.0,1.200838403398052
250,0.1002038639032097,0.2203903385217464,63677.0,1.2731764228894793
251,0.0005447298337872133,0.9852572843059797,63217.0,1.2697908105175912
252,0.004924354948358267,0.8978624070410117,63085.0,1.2133957753330353
253,0.012802955176530033,0.7274608339050179,63472.0,1.200838403398052
254,0.004156485878153108,0.85820225620765,63214.0,1.2555476464862991
255,0.0002026156499159637,0.993123601330311,63555.0,1.3147085390339317
256,0.0015263826838591836,0.9512823281691968,62928.0,1.2458133856969908
257,0.006283516363376482,0.7751793813051276,62983.0,1.2042156847559013
258,0.002406396960509243,0.9325124020363039,63677.0,1.3117267699807797
259,0.0006928621912814241,0.982876645917051,63629.0,1.2291781635492285
260,0.0003954978450363036,0.985336719168578,63094.0,1.263607767733813
261,0.0012793092858696515,0.9594459937113486,63259.0,1.2150615542014194
262,0.018024176200720228,0.4791263135164898,63031.0,1.2150615542014194
263,0.0010154922838230402,0.9687134745555668,63246.0,1.2225482234270508
264,0.0009579162784918217,0.9791446130129939,63424.0,1.2555419974126814
265,0.0002939709529139013,0.9914735635896763,63294.0,1.2457042740555728
266,0.011919324143949738,0.7993755607317194,63133.0,1.2148590165876776
267,0.0003747337141969191,0.989929392703398,63040.0,1.2347113072980953
268,0.004843480505775741,0.8724395058946491,63298.0,1.2150615542014194
269,0.0038959076337922423,0.9023338100091004,63314.0,1.1890440781319285
270,0.007918779723387242,0.7998565584820836,63544.0,1.2150615542014194
271,0.004948495290790484,0.7885745602241127,63140.0,1.253967043639527
272,0.0007319248735018136,0.9822127791532604,62712.0,1.1865070907135191
273,0.0009058727929208695,0.9775970411848602,63281.0,1.2279124769897116
274,0.04592576439213067,0.3168791845570478,62984.0,1.2484611259198175
275,0.04135939096304305,0.3415215217479567,63466.0,1.3117267699807797
276,0.0022156796644255293,0.9387713560934507,63326.0,1.2304269353221748
277,0.0007445362694770791,0.9797328778285124,63208.0,1.3117267699807797
278,0.0034618711495563196,0.9041822346719994,62965.0,1.2431898157231096
279,0.0008828149000069646,0.9680200035785974,63593.0,1.2498076027434681
280,0.002975112501083201,0.9143134294950808,63477.0,1.221067635117489
281,0.0007756180342172087,0.9848857651977785,63061.0,1.2051459145647243
282,0.001060087485803696,0.9758628307253956,63312.0,1.200838403398052
283,0.0018512206297833906,0.9565427598454368,63562.0,1.2142278631743153
284,0.0015382982194298194,0.9597778652175905,63497.0,1.3037917749481664
285,0.004390630018007235,0.8641156244844872,62896.0,1.2431898157231096
286,0.00495486971573166,0.8667048450616458,63396.0,1.2982173319433912
287,0.0011910037414352148,0.9610346077731756,63287.0,1.200838403398052
288,0.0033965805436898234,0.9036595923608672,63054.0,1.2418089415108469
289,0.0011811586053400826,0.9670642263551138,63603.0,1.3210016750892297
290,0.0010726301548254179,0.9748753106032684,62922.0,1.1779564674717289
291,0.0003744158520367795,0.9886647916172661,63053.0,1.2291781635492285
292,0.0013785252341791477,0.9711982095335512,62859.0,1.1599978557681023
293,0.0026385652004489897,0.9249124802488211,63146.0,1.2279124769897116
294,0.001252076230527968,0.9642075291768883,63706.0,1.2258631934881397
295,0.0007235401851694846,0.9786750881495876,63420.0,1.2716985352761867
296,0.0025579656656806384,0.9242551359632475,63062.0,1.268004399175565
297,0.0009526500756765372,0.9764982772037324,63231.0,1.2527795929237548
298,0.0004187619188108395,0.988005570913222,63541.0,1.2431898157231096
299,0.0016261312660586433,0.9634018527303692,63346.0,1.256624158688144
300,0.0006802679770445446,0.9771629608146906,62835.0,1.2431898157231096
301,0.00495834901775481,0.8865155361315789,63350.0,1.2672724252235206
302,0.0023250500201211044,0.9320926267536696,63100.0,1.2846103519926757
303,0.0005386646801369835,0.9809419383606548,63529.0,1.2817170113743366
304,0.0015003351684661288,0.9601572677022434,63632.0,1.2709044113185364
305,0.001114115462158222,0.962922320435563,62908.0,1.2357132179918047
306,0.0011960122181747105,0.974473590870422,62945.0,1.2681700762547852
307,0.0006682923053895583,0.982329979997965,63035.0,1.2693252784738114
308,0.0014841671526449778,0.9572703585773368,63787.0,1.2554671134511395
309,0.0023919814820034563,0.9469391482778815,63219.0,1.2347737233883453
310,0.0014719595275217816,0.9564989447782474,63433.0,1.271237569799375
311,0.016148480184606094,0.6808922498504769,63287.0,1.2709044113185364
312,0.004994490804449593,0.8261529879165799,63197.0,1.2677461456290864
313,0.0025595721582197216,0.9406827616920713,63057.0,1.2291781635492285
314,0.0013691611867588211,0.9694781451503524,63523.0,1.2878208443126269
315,0.03670732361375566,0.42490257279634647,63199.0,1.2206321023346938
316,0.0007397855188133721,0.9804206350602277,63186.0,1.2299338177073373
317,0.0005254089689722461,0.9875377965902359,62939.0,1.2144427102833664
318,0.0008261752994177787,0.977130258115012,63375.0,1.2308320105496549
319,0.028692308973668874,0.5157243009647037,63019.0,1.2339183594924634
320,0.0076165271725713276,0.8139123045101073,63269.0,1.257007891298997
321,0.0016681234346738322,0.9516326835738191,63692.0,1.2651386651683723
322,0.0031263977075712285,0.8782398715806057,63514.0,1.229075886942903
323,0.003571593730888806,0.9177719590028971,63558.0,1.2453430532126415
324,0.0022838739840792465,0.9433694039710957,62764.0,1.2757488717600243
325,0.01646164313929707,0.6012115910593989,63272.0,1.1602674094387702
326,0.0008232801764997512,0.9811964347980107,63328.0,1.2304269353221748
327,0.0023012103581106402,0.9333853007484726,63323.0,1.1720659584703146
328,0.0004975487801794765,0.9884906390828694,63360.0,1.1933902489851445
329,0.0017105279650102832,0.9574412518602952,63220.0,1.303622874736476
330,0.0010722779291885065,0.9776843796454863,63441.0,1.2709044113185364
331,0.0011757549486177106,0.9731076776216339,63523.0,1.2562825866894158
332,0.0016193015250502401,0.9594687777127267,63295.0,1.2846103519926757
